leadid,obsid,ccode,startobs,endobs,year,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-4966","CRO-1990",344,01jan1993,31dec1993,1993,1312,4,0,71,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1994,31dec1994,1994,1677,5,0,72,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1995,31dec1995,1995,2042,6,0,73,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1996,31dec1996,1996,2408,7,0,74,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1997,31dec1997,1997,2773,8,0,75,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1998,31dec1998,1998,3138,9,0,76,0,0,1,0,0,0
"A2.5-4969","CRO-1999",344,26nov1999,31dec1999,1999,36,0,0,69,0,0,1,0,0,0
"A2.5-4966","CRO-1990",344,01jan1999,26nov1999,1999,3468,9,1,77,0,0,1,0,0,0
"A2.5-4972","CRO-2000-1",344,02feb2000,18feb2000,2000,17,0,1,55,0,0,1,0,0,0
"A2.5-4969","CRO-1999",344,01jan2000,02feb2000,2000,69,0,1,70,0,0,1,0,0,0
"A2.5-4975","CRO-2000-2",344,18feb2000,31dec2000,2000,318,1,0,66,0,0,1,0,0,0
"A2.5-4975","CRO-2000-2",344,01jan2001,31dec2001,2001,683,2,0,67,0,0,1,0,0,0
"A2.5-4975","CRO-2000-2",344,01jan2002,31dec2002,2002,1048,3,0,68,0,0,1,0,0,0
"A2.5-4975","CRO-2000-2",344,01jan2003,31dec2003,2003,1413,4,0,69,0,0,1,0,0,0
"A2.5-4975","CRO-2000-2",344,01jan2004,31dec2004,2004,1779,5,1,70,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01dec1918,31dec1918,1918,31,0,0,30,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1919,31dec1919,1919,396,1,0,31,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1920,31dec1920,1920,762,2,0,32,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1921,31dec1921,1921,1127,3,0,33,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1922,31dec1922,1922,1492,4,0,34,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1923,31dec1923,1923,1857,5,0,35,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1924,31dec1924,1924,2223,6,0,36,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1925,31dec1925,1925,2588,7,0,37,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1926,31dec1926,1926,2953,8,0,38,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1927,31dec1927,1927,3318,9,0,39,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1928,31dec1928,1928,3684,10,0,40,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1929,31dec1929,1929,4049,11,0,41,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1930,31dec1930,1930,4414,12,0,42,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1931,31dec1931,1931,4779,13,0,43,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1932,31dec1932,1932,5145,14,0,44,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1933,31dec1933,1933,5510,15,0,45,0,0,1,0,0,0
"A2.5-4978","YUG-1918",345,01jan1934,09oct1934,1934,5792,16,1,46,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,09oct1934,31dec1934,1934,84,0,0,41,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1935,31dec1935,1935,449,1,0,42,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1936,31dec1936,1936,815,2,0,43,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1937,31dec1937,1937,1180,3,0,44,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1938,31dec1938,1938,1545,4,0,45,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1939,31dec1939,1939,1910,5,0,46,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1940,31dec1940,1940,2276,6,0,47,0,0,1,0,0,0
"A2.5-4981","YUG-1934",345,01jan1941,27mar1941,1941,2362,6,1,48,0,0,1,0,0,0
"A2.5-4984","YUG-1941",345,27mar1941,20apr1941,1941,25,0,1,18,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,06mar1945,31dec1945,1945,301,1,0,53,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1946,31dec1946,1946,666,2,0,54,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1947,31dec1947,1947,1031,3,0,55,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1948,31dec1948,1948,1397,4,0,56,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1949,31dec1949,1949,1762,5,0,57,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1950,31dec1950,1950,2127,6,0,58,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1951,31dec1951,1951,2492,7,0,59,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1952,31dec1952,1952,2858,8,0,60,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1953,31dec1953,1953,3223,9,0,61,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1954,31dec1954,1954,3588,10,0,62,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1955,31dec1955,1955,3953,11,0,63,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1956,31dec1956,1956,4319,12,0,64,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1957,31dec1957,1957,4684,13,0,65,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1958,31dec1958,1958,5049,14,0,66,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1959,31dec1959,1959,5414,15,0,67,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1960,31dec1960,1960,5780,16,0,68,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1961,31dec1961,1961,6145,17,0,69,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1962,31dec1962,1962,6510,18,0,70,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1963,31dec1963,1963,6875,19,0,71,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1964,31dec1964,1964,7241,20,0,72,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1965,31dec1965,1965,7606,21,0,73,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1966,31dec1966,1966,7971,22,0,74,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1967,31dec1967,1967,8336,23,0,75,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1968,31dec1968,1968,8702,24,0,76,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1969,31dec1969,1969,9067,25,0,77,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1970,31dec1970,1970,9432,26,0,78,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1971,31dec1971,1971,9797,27,0,79,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1972,31dec1972,1972,10163,28,0,80,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1973,31dec1973,1973,10528,29,0,81,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1974,31dec1974,1974,10893,30,0,82,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1975,31dec1975,1975,11258,31,0,83,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1976,31dec1976,1976,11624,32,0,84,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1977,31dec1977,1977,11989,33,0,85,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1978,31dec1978,1978,12354,34,0,86,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1979,31dec1979,1979,12719,35,0,87,0,0,1,0,0,0
"A2.5-4993","YUG-1980-2",345,15may1980,31dec1980,1980,231,1,0,68,0,0,1,0,0,0
"A2.5-4990","YUG-1980-1",345,04may1980,15may1980,1980,12,0,1,66,0,0,1,0,0,0
"A2.5-4987","YUG-1945",345,01jan1980,04may1980,1980,12844,35,1,88,0,0,1,0,0,0
"A2.5-4996","YUG-1981",345,15may1981,31dec1981,1981,231,1,0,67,0,0,1,0,0,0
"A2.5-4993","YUG-1980-2",345,01jan1981,15may1981,1981,366,1,1,69,0,0,1,0,0,0
"A2.5-4996","YUG-1981",345,01jan1982,16may1982,1982,367,1,1,68,0,0,1,0,0,0
"A2.5-4999","YUG-1982",345,16may1982,31dec1982,1982,230,1,0,70,0,0,1,0,0,0
"A2.5-5002","YUG-1983",345,13may1983,31dec1983,1983,233,1,0,67,0,0,1,0,0,0
"A2.5-4999","YUG-1982",345,01jan1983,13may1983,1983,363,1,1,71,0,0,1,0,0,0
"A2.5-5002","YUG-1983",345,01jan1984,15may1984,1984,369,1,1,68,0,0,1,0,0,0
"A2.5-5005","YUG-1984",345,15may1984,31dec1984,1984,231,1,0,58,0,0,1,0,0,0
"A2.5-5008","YUG-1985",345,15may1985,31dec1985,1985,231,1,0,63,0,0,1,0,0,0
"A2.5-5005","YUG-1984",345,01jan1985,15may1985,1985,366,1,1,59,0,0,1,0,0,0
"A2.5-5011","YUG-1986",345,15may1986,31dec1986,1986,231,1,0,64,0,0,1,0,0,0
"A2.5-5008","YUG-1985",345,01jan1986,15may1986,1986,366,1,1,64,0,0,1,0,0,0
"A2.5-5011","YUG-1986",345,01jan1987,15may1987,1987,366,1,1,65,0,0,1,0,0,0
"A2.5-5014","YUG-1987",345,15may1987,31dec1987,1987,231,1,0,67,0,0,1,0,0,0
"A2.5-5014","YUG-1987",345,01jan1988,15may1988,1988,367,1,1,68,0,0,1,0,0,0
"A2.5-5017","YUG-1988",345,15may1988,31dec1988,1988,231,1,0,62,0,0,1,0,0,0
"A2.5-5017","YUG-1988",345,01jan1989,15may1989,1989,366,1,1,63,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,15may1989,31dec1989,1989,231,1,0,48,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1990,31dec1990,1990,596,2,0,49,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1991,31dec1991,1991,961,3,0,50,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1992,31dec1992,1992,1327,4,0,51,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1993,31dec1993,1993,1692,5,0,52,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1994,31dec1994,1994,2057,6,0,53,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1995,31dec1995,1995,2422,7,0,54,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1996,31dec1996,1996,2788,8,0,55,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1997,31dec1997,1997,3153,9,0,56,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1998,31dec1998,1998,3518,10,0,57,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan1999,31dec1999,1999,3883,11,0,58,0,0,1,0,0,0
"A2.5-5023","YUG-2000",345,08oct2000,31dec2000,2000,85,0,0,56,0,0,1,0,0,0
"A2.5-5020","YUG-1989",345,01jan2000,07oct2000,2000,4164,11,1,59,0,0,1,0,0,0
"A2.5-5023","YUG-2000",345,01jan2001,31dec2001,2001,450,1,0,57,0,0,1,0,0,0
"A2.5-5023","YUG-2000",345,01jan2002,31dec2002,2002,815,2,0,58,0,0,1,0,0,0
"A2.5-5023","YUG-2000",345,01jan2003,31dec2003,2003,1180,3,0,59,0,0,1,0,0,0
"A2.5-5023","YUG-2000",345,01jan2004,31dec2004,2004,1546,4,1,60,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,20dec1990,31dec1990,1990,12,0,0,65,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1991,31dec1991,1991,377,1,0,66,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1992,31dec1992,1992,743,2,0,67,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1993,31dec1993,1993,1108,3,0,68,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1994,31dec1994,1994,1473,4,0,69,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1995,31dec1995,1995,1838,5,0,70,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1996,31dec1996,1996,2204,6,0,71,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1997,31dec1997,1997,2569,7,0,72,0,0,1,0,0,0
"A2.5-5029","BOS-1998",346,13oct1998,31dec1998,1998,80,0,0,61,0,0,1,0,0,0
"A2.5-5026","BOS-1990",346,01jan1998,13oct1998,1998,2855,8,1,73,0,0,1,0,0,0
"A2.5-5029","BOS-1998",346,01jan1999,15jun1999,1999,246,1,1,62,0,0,1,0,0,0
"A2.5-5032","BOS-1999",346,15jun1999,31dec1999,1999,200,1,0,36,0,0,1,0,0,0
"A2.5-5035","BOS-2000-1",346,14feb2000,14oct2000,2000,244,1,1,75,0,0,1,0,0,0
"A2.5-5032","BOS-1999",346,01jan2000,14feb2000,2000,245,1,1,37,0,0,1,0,0,0
"A2.5-5038","BOS-2000-2",346,14oct2000,31dec2000,2000,79,0,0,63,0,0,1,0,0,0
"A2.5-5041","BOS-2001",346,14jun2001,31dec2001,2001,201,1,0,57,0,0,1,0,0,0
"A2.5-5038","BOS-2000-2",346,01jan2001,14jun2001,2001,244,1,1,64,0,0,1,0,0,0
"A2.5-5047","BOS-2002-2",346,28oct2002,31dec2002,2002,65,0,0,46,0,0,1,0,0,0
"A2.5-5044","BOS-2002-1",346,14feb2002,28oct2002,2002,257,1,1,56,0,0,1,0,0,0
"A2.5-5041","BOS-2001",346,01jan2002,14feb2002,2002,246,1,1,58,0,0,1,0,0,0
"A2.5-5050","BOS-2003-1",346,10apr2003,27jun2003,2003,79,0,1,60,0,0,1,0,0,0
"A2.5-5053","BOS-2003-2",346,27jun2003,31dec2003,2003,188,1,0,47,0,0,1,0,0,0
"A2.5-5047","BOS-2002-2",346,01jan2003,02apr2003,2003,157,0,1,47,0,0,1,0,0,0
"A2.5-5056","BOS-2004-1",346,28feb2004,28oct2004,2004,244,1,1,53,0,0,1,0,0,0
"A2.5-5059","BOS-2004-2",346,28oct2004,31dec2004,2004,65,0,1,61,0,0,1,0,0,0
"A2.5-5053","BOS-2003-2",346,01jan2004,28feb2004,2004,247,1,1,48,0,0,1,0,0,0
"A2.5-5062","SLV-1990",349,22apr1990,31dec1990,1990,254,1,0,49,0,0,1,0,0,0
"A2.5-5065","SLV-1991",349,23dec1991,31dec1991,1991,9,0,0,43,0,0,1,0,0,0
"A2.5-5062","SLV-1990",349,01jan1991,23dec1991,1991,611,2,1,50,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,14may1992,31dec1992,1992,232,1,0,42,0,0,1,0,0,0
"A2.5-5065","SLV-1991",349,01jan1992,14may1992,1992,144,0,1,44,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1993,31dec1993,1993,597,2,0,43,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1994,31dec1994,1994,962,3,0,44,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1995,31dec1995,1995,1327,4,0,45,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1996,31dec1996,1996,1693,5,0,46,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1997,31dec1997,1997,2058,6,0,47,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1998,31dec1998,1998,2423,7,0,48,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan1999,31dec1999,1999,2788,8,0,49,0,0,1,0,0,0
"A2.5-5071","SLV-2000-1",349,03may2000,17nov2000,2000,199,1,1,57,0,0,1,0,0,0
"A2.5-5074","SLV-2000-2",349,17nov2000,31dec2000,2000,45,0,0,50,0,0,1,0,0,0
"A2.5-5068","SLV-1992",349,01jan2000,03may2000,2000,2912,8,1,50,0,0,1,0,0,0
"A2.5-5074","SLV-2000-2",349,01jan2001,31dec2001,2001,410,1,0,51,0,0,1,0,0,0
"A2.5-5077","SLV-2002",349,11dec2002,31dec2002,2002,21,0,0,42,0,0,1,0,0,0
"A2.5-5074","SLV-2000-2",349,01jan2002,11dec2002,2002,755,2,1,52,0,0,1,0,0,0
"A2.5-5077","SLV-2002",349,01jan2003,31dec2003,2003,386,1,0,43,0,0,1,0,0,0
"A2.5-5077","SLV-2002",349,01jan2004,09nov2004,2004,700,2,1,44,0,0,1,0,0,0
"A2.5-5080","SLV-2004",349,09nov2004,31dec2004,2004,53,0,1,46,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,30mar1863,31dec1863,1863,277,1,0,18,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1864,31dec1864,1864,643,2,0,19,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1865,31dec1865,1865,1008,3,0,20,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1866,31dec1866,1866,1373,4,0,21,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1867,31dec1867,1867,1738,5,0,22,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1868,31dec1868,1868,2104,6,0,23,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1869,31dec1869,1869,2469,7,0,24,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1870,31dec1870,1870,2834,8,0,25,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1871,31dec1871,1871,3199,9,0,26,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1872,31dec1872,1872,3565,10,0,27,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1873,31dec1873,1873,3930,11,0,28,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1874,31dec1874,1874,4295,12,0,29,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1875,31dec1875,1875,4660,13,0,30,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1876,31dec1876,1876,5026,14,0,31,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1877,31dec1877,1877,5391,15,0,32,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1878,31dec1878,1878,5756,16,0,33,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1879,31dec1879,1879,6121,17,0,34,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1880,31dec1880,1880,6487,18,0,35,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1881,31dec1881,1881,6852,19,0,36,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1882,31dec1882,1882,7217,20,0,37,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1883,31dec1883,1883,7582,21,0,38,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1884,31dec1884,1884,7948,22,0,39,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1885,31dec1885,1885,8313,23,0,40,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1886,31dec1886,1886,8678,24,0,41,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1887,31dec1887,1887,9043,25,0,42,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1888,31dec1888,1888,9409,26,0,43,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1889,31dec1889,1889,9774,27,0,44,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1890,31dec1890,1890,10139,28,0,45,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1891,31dec1891,1891,10504,29,0,46,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1892,31dec1892,1892,10870,30,0,47,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1893,31dec1893,1893,11235,31,0,48,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1894,31dec1894,1894,11600,32,0,49,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1895,31dec1895,1895,11965,33,0,50,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1896,31dec1896,1896,12331,34,0,51,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1897,31dec1897,1897,12696,35,0,52,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1898,31dec1898,1898,13061,36,0,53,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1899,31dec1899,1899,13426,37,0,54,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1900,31dec1900,1900,13791,38,0,55,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1901,31dec1901,1901,14156,39,0,56,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1902,31dec1902,1902,14521,40,0,57,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1903,31dec1903,1903,14886,41,0,58,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1904,31dec1904,1904,15252,42,0,59,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1905,31dec1905,1905,15617,43,0,60,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1906,31dec1906,1906,15982,44,0,61,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1907,31dec1907,1907,16347,45,0,62,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1908,31dec1908,1908,16713,46,0,63,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1909,31dec1909,1909,17078,47,0,64,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1910,31dec1910,1910,17443,48,0,65,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1911,31dec1911,1911,17808,49,0,66,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1912,31dec1912,1912,18174,50,0,67,0,0,1,0,0,0
"A2.5-5083","GRC-1863",350,01jan1913,18mar1913,1913,18251,50,1,68,0,0,1,0,0,0
"A2.5-5086","GRC-1913",350,18mar1913,31dec1913,1913,289,1,0,45,0,0,1,0,0,0
"A2.5-5086","GRC-1913",350,01jan1914,31dec1914,1914,654,2,0,46,0,0,1,0,0,0
"A2.5-5086","GRC-1913",350,01jan1915,31dec1915,1915,1019,3,0,47,0,0,1,0,0,0
"A2.5-5086","GRC-1913",350,01jan1916,31dec1916,1916,1385,4,0,48,0,0,1,0,0,0
"A2.5-5089","GRC-1917",350,27jun1917,31dec1917,1917,188,1,0,53,0,0,1,0,0,0
"A2.5-5086","GRC-1913",350,01jan1917,12jun1917,1917,1548,4,1,49,0,0,1,0,0,0
"A2.5-5089","GRC-1917",350,01jan1918,31dec1918,1918,553,2,0,54,0,0,1,0,0,0
"A2.5-5089","GRC-1917",350,01jan1919,31dec1919,1919,918,3,0,55,0,0,1,0,0,0
"A2.5-5089","GRC-1917",350,01jan1920,18nov1920,1920,1241,3,1,56,0,0,1,0,0,0
"A2.5-5092","GRC-1920-1",350,18nov1920,11dec1920,1920,24,0,1,76,0,0,1,0,0,0
"A2.5-5095","GRC-1920-2",350,11dec1920,31dec1920,1920,21,0,0,52,0,0,1,0,0,0
"A2.5-5095","GRC-1920-2",350,01jan1921,31dec1921,1921,386,1,0,53,0,0,1,0,0,0
"A2.5-5098","GRC-1922-1",350,27sep1922,27nov1922,1922,62,0,1,39,0,0,1,0,0,0
"A2.5-5095","GRC-1920-2",350,01jan1922,27sep1922,1922,656,2,1,54,0,0,1,0,0,0
"A2.5-5101","GRC-1922-2",350,27nov1922,31dec1922,1922,35,0,0,46,0,0,1,0,0,0
"A2.5-5101","GRC-1922-2",350,01jan1923,31dec1923,1923,400,1,0,47,0,0,1,0,0,0
"A2.5-5101","GRC-1922-2",350,01jan1924,24jan1924,1924,424,1,1,48,0,0,1,0,0,0
"A2.5-5113","GRC-1924-4",350,24jul1924,07oct1924,1924,76,0,1,63,0,0,1,0,0,0
"A2.5-5104","GRC-1924-1",350,24jan1924,19feb1924,1924,27,0,1,60,0,0,1,0,0,0
"A2.5-5107","GRC-1924-2",350,19feb1924,12mar1924,1924,23,0,1,51,0,0,1,0,0,0
"A2.5-5116","GRC-1924-5",350,07oct1924,31dec1924,1924,86,0,0,48,0,0,1,0,0,0
"A2.5-5110","GRC-1924-3",350,12mar1924,24jul1924,1924,135,0,1,48,0,0,1,0,0,0
"A2.5-5119","GRC-1925",350,26jun1925,31dec1925,1925,189,1,0,47,0,0,1,0,0,0
"A2.5-5116","GRC-1924-5",350,01jan1925,26jun1925,1925,263,1,1,49,0,0,1,0,0,0
"A2.5-5125","GRC-1926-2",350,04dec1926,31dec1926,1926,28,0,0,71,0,0,1,0,0,0
"A2.5-5122","GRC-1926-1",350,23aug1926,04dec1926,1926,104,0,1,47,0,0,1,0,0,0
"A2.5-5119","GRC-1925",350,01jan1926,22aug1926,1926,423,1,1,48,0,0,1,0,0,0
"A2.5-5125","GRC-1926-2",350,01jan1927,31dec1927,1927,393,1,0,72,0,0,1,0,0,0
"A2.5-5128","GRC-1928",350,04jul1928,31dec1928,1928,181,0,0,64,0,0,1,0,0,0
"A2.5-5125","GRC-1926-2",350,01jan1928,04jul1928,1928,579,2,1,73,0,0,1,0,0,0
"A2.5-5128","GRC-1928",350,01jan1929,31dec1929,1929,546,1,0,65,0,0,1,0,0,0
"A2.5-5128","GRC-1928",350,01jan1930,31dec1930,1930,911,2,0,66,0,0,1,0,0,0
"A2.5-5128","GRC-1928",350,01jan1931,31dec1931,1931,1276,3,0,67,0,0,1,0,0,0
"A2.5-5131","GRC-1932-1",350,26may1932,05jun1932,1932,11,0,1,56,0,0,1,0,0,0
"A2.5-5128","GRC-1928",350,01jan1932,26may1932,1932,1423,4,1,68,0,0,1,0,0,0
"A2.5-5134","GRC-1932-2",350,05jun1932,03nov1932,1932,152,0,1,68,0,0,1,0,0,0
"A2.5-5137","GRC-1932-3",350,04nov1932,31dec1932,1932,58,0,0,64,0,0,1,0,0,0
"A2.5-5137","GRC-1932-3",350,01jan1933,11jan1933,1933,69,0,1,65,0,0,1,0,0,0
"A2.5-5140","GRC-1933-1",350,16jan1933,06mar1933,1933,50,0,1,69,0,0,1,0,0,0
"A2.5-5146","GRC-1933-3",350,10mar1933,31dec1933,1933,297,1,0,65,0,0,1,0,0,0
"A2.5-5143","GRC-1933-2",350,06mar1933,10mar1933,1933,5,0,1,54,0,0,1,0,0,0
"A2.5-5146","GRC-1933-3",350,01jan1934,31dec1934,1934,662,2,0,66,0,0,1,0,0,0
"A2.5-5152","GRC-1935-2",350,30nov1935,31dec1935,1935,32,0,0,59,0,0,1,0,0,0
"A2.5-5149","GRC-1935-1",350,10oct1935,30nov1935,1935,52,0,1,56,0,0,1,0,0,0
"A2.5-5146","GRC-1933-3",350,01jan1935,10oct1935,1935,945,3,1,67,0,0,1,0,0,0
"A2.5-5152","GRC-1935-2",350,01jan1936,12apr1936,1936,135,0,1,60,0,0,1,0,0,0
"A2.5-5155","GRC-1936",350,22apr1936,31dec1936,1936,254,1,0,65,0,0,1,0,0,0
